ID,Matemática,Linguagens,Ciências da Natureza,Ciências Humanas,Redação
1864,8.33,7.67,8.92,7.5,7.42
1865,8.67,7.25,8.92,7.5,7.5
1866,8.5,8.0,8.75,7.5,6.92
1867,5.83,6.25,5.5,5.67,5.58
1868,8.58,7.42,8.67,8.33,7.08
1869,8.83,7.42,8.25,7.0,9.0
1870,9.0,6.92,8.67,7.08,7.58
1871,8.75,7.5,8.75,6.5,7.5
1872,6.33,6.0,6.08,6.33,5.75
1873,7.33,8.5,7.92,8.5,8.17
1874,8.0,7.92,8.5,7.0,7.5
1875,8.33,8.5,7.25,8.42,8.67
1876,8.33,8.17,7.83,8.75,7.83
1877,8.08,8.83,7.75,7.67,7.58
1878,8.08,8.42,7.83,8.25,8.5
1879,8.42,8.0,8.92,7.58,7.33
1880,7.0,8.25,7.33,8.5,8.25
1881,8.92,7.33,8.08,7.83,7.17
1882,8.92,7.25,8.42,8.42,7.5
1883,7.58,8.58,7.75,8.17,8.92
1884,8.5,7.17,8.75,7.92,8.17
1885,8.42,7.42,8.0,7.83,7.83
1886,9.17,9.0,8.83,8.92,9.33
1887,8.83,8.67,9.08,9.08,9.08
1888,8.5,7.67,8.83,7.08,8.0
1889,8.08,8.42,7.25,8.17,9.0
1890,7.17,8.5,7.25,8.67,8.42
1891,7.17,8.75,8.0,8.5,8.58
1892,8.58,7.75,8.42,6.75,7.08
1893,7.33,8.0,8.17,8.5,8.33
1894,7.67,8.58,7.42,8.58,8.67
1895,7.33,8.25,7.83,9.0,8.92
1896,7.42,8.33,6.5,8.75,8.42
1897,8.92,9.0,8.92,8.92,9.0
1898,8.17,6.5,8.0,7.83,7.33
1899,8.42,8.0,8.67,7.83,8.08
1900,8.58,7.58,8.75,6.5,7.42
1901,7.25,8.08,7.08,8.42,8.33
1902,8.67,8.83,9.0,9.08,9.17
1903,9.17,8.5,8.5,9.08,9.25
1904,7.08,8.58,8.17,8.67,8.75
1905,7.75,8.67,7.83,8.33,8.58
1906,8.08,7.83,8.17,8.58,8.33
1907,8.08,8.92,7.33,8.75,8.25
1908,8.25,6.0,8.67,8.0,7.17
1909,7.0,9.0,6.83,8.0,8.5
1910,7.67,8.17,7.75,8.92,8.33
1911,8.17,6.75,8.33,6.67,9.0
1912,8.92,9.5,9.0,9.0,9.08
1913,8.92,6.83,8.75,7.33,6.75
1914,7.58,8.25,7.17,9.0,8.08
1915,8.75,8.42,8.08,7.75,7.33
1916,8.75,7.25,8.33,7.33,6.58
1917,5.92,5.75,6.0,6.17,5.67
1918,9.0,7.33,8.17,7.75,7.25
1919,8.58,6.92,8.25,7.08,7.58
1920,8.25,8.0,8.67,7.58,7.92
1921,7.58,9.08,7.5,8.33,8.17
1922,7.5,8.75,7.08,8.75,8.58
1923,8.67,7.25,8.92,7.33,7.67
1924,8.67,6.58,8.25,7.92,7.17
1925,9.42,8.58,8.75,8.75,8.92
1926,7.75,8.33,7.67,8.83,8.5
1927,5.92,6.08,5.92,6.17,6.42
1928,8.42,7.25,9.08,6.75,8.08
1929,7.5,8.08,7.42,8.83,8.58
1930,8.5,7.33,8.42,7.33,8.33
1931,6.42,6.08,5.75,5.92,5.92
1932,8.67,6.83,8.58,8.67,7.33
1933,8.33,7.42,8.92,6.67,8.33
1934,8.67,7.67,8.67,7.0,6.92
1935,8.75,8.58,9.0,7.42,7.17
1936,8.17,8.42,7.17,8.5,8.42
1937,9.0,8.83,9.08,9.08,9.08
1938,8.67,7.25,8.83,7.42,7.67
1939,8.42,6.83,8.33,7.42,8.08
1940,7.83,8.17,6.67,9.08,8.67
1941,8.92,7.5,8.33,7.33,7.58
1942,8.92,8.17,8.17,8.0,7.83
1943,6.92,8.42,8.42,8.33,8.5
1944,8.5,7.17,8.67,7.67,7.33
1945,7.67,8.58,7.67,7.92,8.0
1946,7.25,9.08,7.92,8.42,8.33
1947,8.42,7.0,8.42,7.75,7.67
1948,8.0,8.42,7.25,8.67,8.5
1949,8.25,8.5,7.67,8.25,8.58
1950,9.25,9.0,8.92,8.83,9.08
1951,8.58,8.17,8.75,8.08,7.5
1952,7.58,8.25,7.58,8.83,7.67
1953,8.5,7.5,8.5,6.67,7.25
1954,6.67,8.42,7.67,8.42,8.75
1955,8.5,7.83,8.17,7.42,7.0
1956,7.83,8.75,7.5,8.25,8.0
1957,7.67,8.58,7.58,8.08,8.33
1958,7.58,8.5,7.25,8.33,8.75
1959,8.42,8.0,8.08,8.25,8.75
1960,8.25,7.5,8.83,7.58,8.08
1961,7.25,9.33,7.08,8.33,9.25
1962,9.08,8.08,7.92,7.5,7.83
1963,8.17,7.42,8.75,8.0,7.67
1964,9.0,7.5,8.58,8.67,7.67
1965,5.67,5.75,6.17,5.83,6.25
1966,5.92,5.83,6.25,6.42,5.75
1967,7.25,7.92,7.33,8.5,8.5
1968,8.5,6.83,9.08,7.75,7.33
1969,7.83,8.08,7.17,8.0,8.92
1970,7.5,8.75,7.58,8.75,8.92
1971,5.58,5.83,5.58,6.08,6.25
1972,8.75,7.92,8.25,7.0,7.08
1973,9.25,8.83,9.0,9.42,9.08
1974,8.5,7.58,8.08,7.83,6.75
1975,8.5,7.17,8.92,7.75,6.92
1976,8.5,7.75,8.33,7.33,6.67
1977,7.92,8.58,7.67,8.75,8.33
1978,6.25,6.25,5.67,6.08,6.08
1979,8.33,7.17,8.42,7.17,6.92
1980,8.25,7.75,8.08,7.33,7.17
1981,8.92,7.75,8.58,7.08,7.75
1982,8.17,7.58,8.17,7.75,7.5
1983,7.25,8.92,7.75,8.75,8.42
1984,9.25,8.92,9.33,9.25,9.17
1985,6.33,6.67,5.92,6.0,6.17
1986,7.92,8.58,7.17,8.25,7.92
1987,8.67,8.0,9.42,7.17,6.92
1988,7.0,8.83,6.5,8.58,8.08
1989,7.08,8.58,7.25,8.17,8.33
1990,6.83,8.92,8.5,8.25,8.42
1991,8.25,7.58,8.42,8.25,7.0
1992,6.08,6.0,6.0,6.25,6.08
1993,8.33,8.33,9.08,8.75,7.92
1994,8.17,8.17,8.0,8.33,9.17
1995,8.67,7.42,8.67,7.42,8.0
1996,8.17,7.58,8.58,7.67,8.33
1997,8.67,7.58,8.75,7.33,7.58
1998,9.25,8.83,9.08,8.92,8.83
1999,8.67,7.75,8.67,7.5,8.25
2000,8.75,9.17,9.08,9.58,9.17
2001,6.25,6.08,5.83,6.33,6.0
2002,8.75,9.33,9.17,9.25,9.17
2003,7.0,8.67,7.0,8.0,8.58
2004,9.08,8.83,8.58,8.92,8.67
2005,7.08,8.42,7.5,7.58,8.25
2006,7.75,7.33,8.0,6.92,7.58
2007,8.58,7.92,8.83,6.92,7.33
2008,9.08,7.25,8.75,7.17,7.33
2009,8.83,8.92,9.25,8.67,9.0
2010,7.58,8.83,7.92,8.75,8.08
2011,8.17,8.25,7.33,8.83,8.42
2012,6.0,5.67,6.17,5.75,5.92
2013,8.58,8.0,8.17,7.75,7.33
2014,8.33,8.0,8.92,7.75,7.5
2015,7.58,8.42,8.0,8.25,7.83
2016,7.33,8.58,7.25,7.92,8.67
2017,8.67,7.08,9.25,7.92,6.83
2018,8.42,7.17,8.67,8.08,8.42
2019,8.67,7.33,7.83,7.33,7.83
2020,7.5,9.33,7.33,7.92,8.25
2021,8.5,7.42,8.83,7.58,7.0
2022,8.75,7.25,8.5,8.0,8.0
2023,6.0,5.92,5.75,6.58,6.25
2024,7.08,8.42,7.92,8.17,8.75
2025,5.83,5.92,6.08,6.17,6.17
2026,9.25,8.83,8.67,8.42,9.0
2027,5.92,5.75,5.58,6.25,6.0
2028,7.83,7.67,8.42,7.83,8.17
2029,8.42,6.92,8.08,6.58,7.5
2030,8.5,7.92,8.17,8.0,7.5
2031,8.67,7.83,8.83,7.17,7.42
2032,8.42,7.33,8.17,7.08,8.17
2033,5.83,6.08,5.92,5.92,5.92
2034,9.0,7.17,8.42,7.33,7.92
2035,8.92,6.92,8.25,8.17,7.83
2036,5.75,6.25,6.17,6.25,5.83
2037,7.83,7.17,8.08,8.17,8.08
2038,6.25,6.17,6.0,5.67,6.0
2039,8.83,7.58,8.5,6.83,7.33
2040,7.08,8.58,7.33,8.92,8.08
2041,9.08,8.92,9.25,9.25,9.08
2042,5.83,6.17,5.58,5.67,5.75
2043,8.17,7.17,8.75,7.92,7.58
2044,8.92,7.75,8.83,6.92,7.08
2045,8.33,7.33,8.5,8.08,7.5
2046,7.33,8.25,7.17,8.67,7.92
2047,8.17,7.67,8.42,6.92,7.67
2048,9.0,7.92,9.17,7.75,6.92
2049,8.42,7.83,8.67,7.0,7.08
2050,5.75,6.17,6.33,6.58,5.67
2051,8.75,7.42,8.67,8.08,7.83
2052,8.0,7.67,8.58,7.0,7.33
2053,8.42,7.33,8.83,7.75,7.33
2054,8.42,8.42,8.25,8.25,8.67
2055,7.92,8.5,7.92,8.5,8.33
2056,8.75,8.92,7.42,8.58,9.0
2057,7.17,8.25,6.92,8.58,8.17
2058,8.25,6.75,8.25,7.5,8.08
2059,8.83,7.83,8.08,7.75,7.08
2060,7.5,9.08,7.5,8.0,8.5
2061,7.92,8.5,7.25,8.5,8.25
2062,7.08,8.58,7.42,8.08,7.75
2063,8.42,9.0,8.5,9.08,8.75
2064,6.92,8.75,7.33,8.33,8.58
2065,9.08,7.58,8.75,7.5,8.0
2066,8.33,8.33,8.33,6.92,7.42
2067,5.92,6.08,5.92,6.17,6.0
2068,7.83,8.83,7.58,8.0,8.17
2069,6.25,5.67,5.92,6.42,6.5
2070,8.33,8.25,7.83,8.58,8.75
2071,7.33,8.75,7.17,9.17,8.67
2072,9.08,8.92,9.33,8.83,8.67
2073,5.83,5.67,5.92,6.08,5.58
2074,8.08,7.5,8.17,7.33,8.42
2075,8.5,8.25,8.75,7.58,7.5
2076,7.92,9.0,7.33,8.5,8.83
2077,7.33,8.25,7.67,8.42,8.08
2078,7.83,8.42,7.92,8.5,8.67
2079,8.75,7.33,8.5,8.33,7.17
2080,6.33,8.17,8.08,8.25,8.17
2081,5.83,6.0,6.5,5.92,5.75
2082,8.42,8.33,7.25,8.5,8.92
2083,7.83,8.17,6.75,8.92,8.33
2084,8.58,8.83,8.67,9.17,8.75
2085,7.0,8.08,7.92,8.67,8.58
2086,7.75,8.17,7.42,8.67,8.08
2087,8.17,7.5,8.75,6.67,7.75
2088,7.83,8.17,8.25,8.25,7.75
2089,8.83,8.92,8.83,9.08,9.17
2090,8.67,7.25,8.75,8.17,7.42
2091,8.25,7.83,8.67,7.75,6.83
2092,9.25,8.67,8.75,9.42,8.75
2093,7.25,8.17,7.42,8.67,8.17
2094,8.5,7.42,9.08,7.42,7.25
2095,6.08,5.58,6.25,6.08,5.75
2096,8.42,7.0,8.17,8.17,7.33
2097,5.83,6.08,6.42,5.75,6.08
2098,9.17,7.17,8.42,7.92,8.25
2099,6.33,5.75,5.5,6.0,6.58
2100,8.75,7.58,8.83,6.58,7.0
2101,7.33,8.75,7.25,8.33,8.0
2102,8.5,7.75,8.0,7.5,7.92
2103,8.58,7.5,8.67,6.92,7.75
2104,7.17,8.5,6.75,8.75,8.58
2105,7.92,6.33,8.58,7.42,8.33
2106,6.08,6.25,5.67,5.75,5.83
2107,8.5,8.0,8.33,6.92,7.83
2108,7.08,8.33,7.92,8.67,8.0
2109,6.17,6.58,6.0,5.75,6.42
2110,7.67,8.42,8.08,8.0,8.08
2111,8.25,7.17,8.58,7.25,7.25
2112,7.08,8.67,7.83,8.75,8.83
2113,8.42,8.58,8.25,7.0,6.92
2114,8.83,9.25,8.67,9.17,8.92
2115,7.75,9.08,6.83,8.75,8.17
2116,6.25,6.17,5.92,6.0,5.67
2117,8.33,7.5,8.5,6.83,7.33
2118,7.5,8.42,7.0,8.67,8.33
2119,7.42,8.83,8.5,8.92,8.17
2120,8.0,8.5,7.42,8.33,9.25
2121,6.0,5.92,6.08,6.0,5.92
2122,8.58,8.75,8.58,8.83,8.92
2123,8.58,7.17,8.83,7.67,8.67
2124,7.33,8.5,7.42,9.08,8.5
2125,8.33,7.58,8.58,7.0,7.25
2126,8.92,7.33,8.42,6.92,7.83
2127,9.08,8.75,8.92,9.08,9.33
2128,8.67,8.42,7.25,8.5,9.08
2129,8.42,9.17,8.08,8.25,8.58
2130,8.58,7.92,8.83,7.58,8.42
2131,7.25,8.75,7.33,8.25,7.92
2132,8.75,7.0,9.08,8.25,8.0
2133,8.42,7.42,8.83,7.67,8.25
2134,8.58,8.08,8.5,8.83,7.5
2135,6.08,5.83,5.67,6.25,6.25
2136,9.0,9.17,9.25,9.25,8.58
2137,7.83,8.33,8.25,9.0,9.08
2138,9.25,9.58,8.83,9.25,8.92
2139,6.92,8.33,6.83,8.92,8.25
2140,7.83,8.5,7.5,8.17,8.33
2141,8.42,7.25,8.17,8.08,8.58
2142,8.67,7.67,8.33,8.42,7.0
2143,8.42,7.0,8.5,7.92,6.83
2144,5.83,6.17,6.0,6.67,6.25
2145,8.75,7.42,8.42,7.67,7.17
2146,7.83,8.5,7.92,8.58,8.0
2147,7.42,8.5,7.25,9.0,8.92
2148,8.33,8.08,8.67,8.58,6.67
2149,8.17,6.5,8.25,7.0,8.0
2150,8.58,7.92,8.17,6.92,7.08
2151,7.92,8.42,7.33,8.58,8.58
2152,7.42,8.42,8.08,8.67,8.75
2153,8.75,7.17,8.75,7.33,6.83
2154,8.33,7.58,8.75,7.42,7.83
2155,7.75,8.33,7.42,8.17,8.42
2156,6.0,5.92,6.25,6.25,6.0
2157,8.75,7.83,8.25,8.08,7.33
2158,8.5,8.33,8.08,7.5,7.75
2159,7.83,8.0,7.75,9.33,8.67
2160,8.58,7.67,8.42,7.33,7.08
2161,7.58,7.92,7.17,8.67,7.83
2162,8.83,7.58,8.83,8.0,7.67
2163,7.92,8.33,8.17,8.92,8.5
2164,8.83,6.58,8.0,7.0,8.08
2165,7.5,8.58,7.0,8.33,8.67
2166,5.83,6.42,6.08,5.83,6.08
2167,5.33,6.17,5.83,6.08,6.0
2168,5.5,5.42,5.92,6.17,6.25
2169,7.92,7.75,8.58,7.92,8.25
2170,8.0,9.17,8.92,8.0,8.25
2171,6.83,8.67,7.92,8.58,8.08
2172,9.25,6.83,9.25,7.42,7.0
2173,6.0,5.83,6.33,6.17,5.67
2174,8.67,8.58,7.0,8.75,8.58
2175,8.67,7.58,8.58,6.75,8.0
2176,9.08,7.33,8.58,7.17,8.17
2177,6.0,6.0,6.33,6.08,6.17
2178,7.92,7.58,9.0,7.83,7.33
2179,8.75,8.0,8.33,6.33,7.42
2180,7.33,8.5,7.92,8.67,7.75
2181,8.67,9.33,8.75,9.08,8.83
2182,7.25,8.75,7.0,8.33,8.08
2183,6.25,6.08,6.25,5.75,5.75
2184,9.0,7.83,8.0,7.5,6.75
2185,9.0,8.83,9.17,8.58,8.92
2186,8.92,8.75,9.33,9.25,8.92
2187,8.5,7.42,8.67,6.25,8.08
2188,8.25,7.67,8.58,7.58,8.0
2189,8.0,7.83,8.67,6.25,8.83
2190,7.58,8.08,7.33,8.42,8.42
2191,8.25,8.67,8.0,8.67,8.67
2192,9.0,9.42,9.33,9.0,8.75
2193,6.17,9.0,7.5,7.92,7.83
2194,8.42,8.42,8.33,7.08,8.25
2195,7.92,8.25,7.92,8.33,8.92
2196,8.0,7.83,7.33,8.83,8.92
2197,9.25,9.0,8.75,9.08,9.33
2198,7.17,8.42,6.67,8.5,8.58
2199,8.0,6.92,8.75,7.92,7.92
2200,6.92,8.75,7.5,8.58,8.33
2201,7.83,8.67,7.58,8.75,8.33
2202,7.67,8.58,6.83,8.25,8.92
2203,7.75,8.33,8.08,8.58,8.25
2204,8.0,8.83,7.5,8.08,8.33
2205,7.75,8.75,7.42,8.83,8.75
2206,8.58,7.0,8.33,8.08,8.0
2207,6.08,5.92,6.0,6.08,5.92
2208,8.25,7.83,8.75,7.83,7.5
2209,8.17,8.75,8.08,8.5,8.75
2210,8.58,8.92,9.0,8.58,9.25
2211,6.25,6.08,6.0,6.0,6.08
2212,8.5,7.25,8.25,7.33,6.92
2213,8.83,9.17,9.25,8.92,9.0
2214,8.5,7.33,8.58,8.42,8.0
2215,8.0,8.42,7.17,8.92,8.25
2216,8.17,7.58,8.58,7.92,6.75
2217,8.83,7.25,8.67,7.17,7.92
2218,7.17,8.42,6.92,8.0,7.83
2219,9.25,9.25,9.42,9.25,8.83
2220,8.58,7.25,8.33,7.5,7.17
2221,9.17,9.25,9.08,9.08,8.75
2222,8.83,7.58,8.42,7.25,7.58
2223,8.5,7.0,8.58,8.0,7.25
2224,9.17,8.92,9.0,8.75,9.5
2225,8.5,6.33,7.92,7.33,7.42
2226,7.67,9.17,7.75,8.33,8.67
2227,6.0,8.0,7.08,8.33,9.17
2228,6.17,6.0,5.83,6.83,5.67
2229,9.17,9.17,9.25,9.25,8.83
2230,7.0,8.5,7.0,8.67,8.58
2231,7.25,8.25,7.25,8.67,8.17
2232,8.5,7.5,9.0,7.42,8.25
2233,8.17,8.75,8.17,8.33,8.33
2234,6.58,9.08,7.75,9.0,8.42
2235,8.58,7.0,8.83,6.42,7.5
2236,6.83,8.92,8.5,8.08,8.42
2237,8.17,7.0,8.75,8.17,7.83
2238,9.25,8.75,9.17,9.25,9.08
2239,7.42,8.33,7.5,8.25,8.25
2240,7.5,8.17,7.25,8.25,8.25
2241,8.83,9.08,9.08,9.08,8.67
2242,7.0,9.0,8.0,8.75,8.58
2243,9.0,7.58,8.42,8.33,8.5
2244,8.58,7.5,8.92,8.67,8.17
2245,6.0,6.42,5.83,6.0,6.17
2246,7.92,8.17,7.75,8.25,8.42
2247,8.75,8.58,8.25,7.5,7.08
2248,7.5,8.25,7.58,8.92,8.92
2249,7.5,8.5,7.67,8.92,8.83
2250,6.17,6.0,6.5,6.33,6.42
2251,7.08,8.42,8.25,8.67,8.25
2252,8.67,8.17,8.67,7.75,7.25
2253,6.25,6.25,5.67,6.08,5.83
2254,7.58,8.67,7.58,8.33,8.25
2255,7.08,8.75,7.25,8.67,8.33
2256,6.58,8.25,8.0,8.17,8.42
2257,8.0,8.42,7.17,8.42,8.25
2258,7.92,8.58,7.67,8.92,8.42
2259,6.75,8.33,7.67,8.17,8.25
2260,5.92,6.08,5.83,6.08,6.25
2261,6.92,7.83,7.42,8.58,8.5
2262,7.25,8.92,8.33,8.33,8.5
2263,8.75,6.5,8.83,8.58,7.25
2264,8.5,7.42,8.25,8.08,6.83
2265,5.67,6.33,6.08,6.17,5.67
2266,8.25,8.75,7.17,8.83,8.5
2267,9.0,7.33,8.75,6.58,7.42
2268,6.5,8.92,8.58,7.75,8.42
2269,7.67,8.08,7.75,8.42,9.17
2270,7.0,8.83,7.25,8.75,8.92
2271,6.67,8.17,7.17,8.25,8.08
2272,7.83,8.5,7.33,8.75,8.33
2273,7.42,8.5,7.67,8.17,8.42
2274,6.08,6.17,5.83,6.25,5.75
2275,9.25,9.08,9.17,8.58,9.17
2276,8.5,7.17,8.25,7.5,7.25
2277,8.0,8.17,8.42,6.58,7.5
2278,6.0,5.92,6.17,5.67,6.33
2279,7.67,8.5,7.83,8.42,8.58
2280,8.58,7.0,8.58,7.17,7.33
2281,9.25,8.83,9.33,9.08,9.08
2282,6.33,6.08,5.92,6.17,5.92
2283,7.75,9.0,7.67,9.0,8.0
2284,8.83,7.08,8.75,6.92,7.42
2285,8.42,7.5,9.08,8.17,7.67
2286,8.75,7.75,8.42,7.33,7.83
2287,8.75,7.67,8.5,7.42,7.92
2288,8.17,6.92,8.83,7.08,7.25
2289,8.75,7.75,8.58,7.92,7.83
2290,6.83,8.75,7.75,8.0,9.0
2291,8.83,7.67,8.67,8.33,6.92
2292,9.0,9.25,9.0,8.67,9.0
2293,7.83,7.75,8.58,7.17,7.42
2294,8.92,7.0,8.42,7.42,7.08
2295,8.17,8.17,6.92,8.67,8.58
2296,9.25,9.08,8.5,8.75,9.0
2297,7.58,8.5,7.08,8.08,8.17
2298,8.42,7.17,8.33,7.08,7.5
2299,8.08,8.5,7.58,8.17,8.33
2300,7.83,8.67,7.0,8.67,9.17
2301,7.5,8.67,6.92,8.33,8.33
2302,6.25,6.0,5.83,5.75,6.08
2303,7.92,7.42,8.83,7.17,6.83
2304,7.58,8.5,8.5,8.42,8.17
2305,7.5,8.33,7.42,9.17,8.5
2306,7.5,8.25,6.92,8.5,8.25
2307,8.67,9.17,8.67,9.08,9.0
2308,7.33,7.67,7.67,8.42,8.33
2309,7.75,9.25,6.75,8.08,8.17
2310,8.83,7.0,8.42,7.83,7.33
2311,7.92,9.17,8.42,8.5,8.17
2312,8.0,7.83,7.92,8.67,7.0
2313,7.75,8.42,8.58,8.42,8.75
2314,7.17,8.0,7.58,8.75,8.67
2315,9.5,8.75,9.25,9.0,8.75
2316,7.58,8.58,7.5,7.92,8.33
2317,7.58,8.25,7.33,8.25,9.0
2318,7.5,8.58,7.25,8.0,8.83
2319,8.33,7.25,8.5,8.08,9.08
2320,7.17,9.08,7.0,8.83,8.67
2321,7.5,8.42,6.75,8.67,8.67
2322,8.75,8.92,9.0,9.25,9.0
2323,7.75,8.42,7.08,8.5,8.67
2324,7.0,8.33,7.75,8.58,8.08
2325,8.25,6.75,8.5,7.33,7.25
2326,7.25,8.0,8.17,8.58,9.08
2327,8.17,8.5,7.75,8.92,9.0
2328,7.08,8.42,8.0,9.0,8.5
2329,6.75,8.42,6.83,8.33,8.5
2330,9.0,8.08,8.42,8.17,7.08
2331,8.25,8.92,7.08,8.33,8.17
2332,7.67,9.0,7.75,8.67,8.92
2333,8.67,7.67,8.08,7.67,8.33
2334,6.08,5.75,5.58,5.75,6.17
2335,7.42,9.08,8.5,8.58,8.83
2336,8.5,7.17,8.58,7.08,7.33
2337,7.25,8.42,7.58,8.75,7.92
2338,7.33,8.42,7.58,8.58,8.17
2339,8.08,7.25,8.0,8.75,6.92
2340,8.33,8.33,7.58,8.92,8.75
2341,7.67,7.75,7.33,7.92,8.75
2342,7.42,9.08,7.42,8.58,8.42
2343,7.92,7.0,8.67,7.0,7.92
2344,8.33,8.25,7.5,8.0,8.58
2345,5.83,6.0,5.83,5.75,5.92
2346,8.5,8.17,8.0,7.67,7.08
2347,9.33,9.08,8.83,9.08,8.75
2348,8.33,7.5,8.58,7.25,8.5
2349,6.08,6.33,5.58,6.08,6.08
2350,8.75,7.08,8.42,7.75,8.42
2351,9.0,7.83,8.42,8.0,7.75
2352,8.67,8.58,9.25,8.67,8.92
2353,8.75,8.92,9.08,9.25,9.0
2354,8.08,7.92,7.17,8.42,8.5
2355,7.67,8.0,6.42,8.67,8.83
2356,7.92,8.33,8.0,8.58,8.17
2357,9.25,6.92,8.0,8.08,6.92
2358,7.17,8.42,6.92,8.42,8.42
2359,8.67,7.92,8.5,7.75,8.25
2360,8.17,7.25,8.58,7.75,7.83
2361,6.58,8.42,7.0,8.42,7.92
2362,9.08,6.75,8.33,8.0,7.83
2363,6.17,6.08,6.25,5.5,5.67
2364,8.42,7.42,8.42,8.58,7.67
2365,5.92,6.33,6.25,6.0,6.58
2366,8.5,6.83,8.25,6.92,7.67
2367,7.83,8.58,7.83,9.08,8.75
2368,8.08,7.75,8.42,7.58,7.25
2369,7.83,8.42,7.0,8.67,8.83
2370,6.42,8.67,7.33,7.92,8.17
2371,8.58,8.33,8.17,8.25,7.58
2372,8.08,6.92,8.17,7.92,6.5
2373,7.08,8.5,7.25,8.67,8.25
2374,7.42,8.17,8.67,8.25,8.83
2375,8.42,7.0,8.08,7.0,7.92
2376,7.92,7.92,7.42,8.25,8.83
2377,8.5,7.33,8.5,6.5,8.33
2378,6.25,6.17,5.5,6.08,6.0
2379,5.92,6.42,6.0,6.25,6.17
2380,8.33,7.33,8.42,7.25,6.42
2381,9.25,7.33,8.58,7.92,7.92
2382,7.25,8.5,8.17,7.92,7.92
2383,9.08,8.83,9.17,9.08,8.83
2384,5.5,5.92,5.92,5.92,6.33
2385,8.25,8.5,7.67,9.0,8.75
2386,9.08,7.42,8.5,7.67,8.42
2387,8.33,7.17,8.58,7.5,7.25
2388,6.58,8.0,6.83,8.42,7.83
2389,8.33,7.17,8.58,7.25,6.58
2390,8.17,7.75,8.33,8.08,7.5
2391,8.5,7.42,8.17,8.83,7.58
2392,8.17,8.83,7.17,8.58,8.5
2393,8.75,8.5,7.5,8.17,8.75
2394,5.92,6.08,6.08,6.0,6.25
2395,7.58,8.5,7.92,7.75,8.08
2396,8.5,7.58,8.83,7.25,7.42
2397,8.75,8.0,8.17,7.33,7.33
2398,9.25,8.92,9.0,8.83,9.0
2399,8.5,7.33,8.67,7.17,7.67
2400,7.75,7.33,8.0,7.5,6.75
2401,6.17,6.17,6.25,6.0,5.75
2402,7.67,8.58,8.0,8.67,8.33
2403,7.17,8.83,7.58,8.75,8.08
2404,8.08,8.83,7.42,8.67,8.25
2405,8.58,7.25,8.5,6.92,7.92
2406,8.75,7.67,8.5,7.67,7.83
2407,6.83,8.08,7.67,8.67,8.17
2408,6.08,6.0,6.0,6.08,6.08
2409,7.92,8.58,7.83,8.25,8.58
2410,8.25,7.5,8.5,7.42,7.83
2411,8.08,8.33,7.83,8.67,8.0
2412,8.83,9.25,9.08,9.25,9.17
2413,8.67,9.33,9.08,8.83,9.17
2414,7.5,8.92,7.83,8.33,9.0
2415,6.0,6.0,6.17,6.0,6.08
2416,5.75,5.83,6.0,5.92,6.33
2417,7.58,8.33,6.58,9.08,8.08
2418,7.58,8.58,7.67,8.42,8.0
2419,7.0,8.25,7.33,8.75,8.42
2420,8.33,8.0,8.92,7.42,7.67
2421,5.92,8.83,6.83,8.5,8.5
2422,7.33,8.83,8.42,8.08,8.42
2423,8.83,8.83,8.92,9.17,8.75
2424,8.75,8.92,8.58,8.92,8.33
2425,8.83,9.08,9.0,9.0,9.33
2426,7.33,8.33,7.92,8.58,8.33
2427,7.08,8.58,7.83,8.42,8.33
2428,5.67,5.92,6.33,5.58,5.83
2429,7.5,7.92,7.83,8.08,7.83
2430,8.17,7.58,8.58,8.42,8.08
2431,8.17,8.25,7.17,8.33,8.75
2432,8.17,8.5,7.33,8.67,8.25
2433,8.33,8.0,8.83,7.08,6.5
2434,9.0,9.5,9.17,9.0,9.25
2435,8.33,8.5,7.33,8.17,8.75
2436,7.5,8.75,7.67,8.67,8.67
2437,8.67,7.08,8.25,8.33,7.75
2438,7.33,8.67,7.33,8.92,8.75
2439,7.08,8.92,7.17,8.92,8.25
2440,8.0,8.67,7.33,8.0,8.5
2441,7.33,8.75,7.5,8.33,8.25
2442,8.58,6.75,8.58,6.92,9.0
2443,8.92,8.25,8.67,7.17,7.33
2444,8.0,6.42,8.75,7.75,7.5
2445,7.0,7.75,7.75,8.5,8.75
2446,8.67,6.42,8.58,7.33,7.42
2447,6.0,6.25,5.92,5.75,6.33
2448,7.75,8.75,7.83,8.58,8.42
2449,6.08,6.0,6.08,6.58,6.08
2450,8.17,8.17,8.17,7.92,7.25
2451,6.08,6.25,5.92,5.83,6.17
2452,7.0,8.75,7.17,9.0,8.75
2453,5.83,6.17,6.17,6.33,6.17
2454,8.58,9.42,9.25,8.92,9.0
2455,9.17,7.5,8.08,8.25,7.33
2456,8.25,8.08,8.83,7.5,6.5
2457,6.83,8.67,7.58,8.58,8.83
2458,7.92,8.42,8.58,7.5,6.92
2459,7.33,8.83,7.67,8.67,8.42
2460,8.17,7.67,8.67,7.42,7.42
2461,6.58,8.58,7.33,8.17,8.42
2462,8.83,9.08,9.0,9.0,8.92
2463,8.17,7.33,9.0,7.08,8.83
2464,8.42,6.75,8.75,6.92,7.0
2465,8.92,7.58,8.83,7.25,6.75
2466,8.75,7.42,7.75,8.0,7.58
2467,9.17,8.0,8.5,8.17,8.17
2468,7.58,8.83,6.92,8.5,8.25
2469,8.83,9.08,9.25,8.75,8.75
2470,7.0,8.5,7.58,8.5,8.25
